"TITLE"	"SUMMARY"	"URL"	"change"
"These Pfizer’s Products Are Now Losing Market Share"	"Pfizer's (PFE) Essential Health segment reported a fall in overall revenues in 2Q17, driven by the loss of exclusivity of Celebrex and Zyvox."	"http://finance.yahoo.com/r/aa9d6a7e-5556-3b5f-9696-cb5d5263a880/these-pfizers-products-are-now-losing-market-share?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"	"N"
"Versartis Loses VELOCITY - What Other Pharma Stocks Made News This Week?"	"Versartis Loses VELOCITY - What Other Pharma Stocks Made News This Week?"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/2gr6-fmdAYU/versartis-loses-velocity--what-other-pharma-stocks-made-news-this-week-20170922-00016"	"N"
"XLV, JNJ, PFE, MDT: Large Inflows Detected at ETF"	"Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the Health Care Select Sector SPDR Fund Symbol XLV where we have detected an approximate 340 4 million dollar inflow that s a 1 9 increase week over week"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/GEEFy0_kByc/xlv-jnj-pfe-mdt-large-inflows-detected-at-etf-cm849233"	"N"
"Pfizer-Merck KGaA Skin Cancer Drug Bavencio Gets EU Approval"	"Pfizer and German partner Merck KGaA&apos;s Bavencio secures an EU approval for metastatic Merkel cell carcinoma. The company also expects to make the drug commercially available within a month."	"https://finance.yahoo.com/news/pfizer-merck-kgaa-skin-cancer-135801097.html?.tsrc=rss"	"N"
"US Market Indexes Gain on Wednesday"	"U S market indexes were mostly higher on Wednesday The Dow Jones Industrial Average closed at 22 412 59 for a gain of 41 79 points or 0 19 The S amp P 500 closed at 2 508 24 for a gain of 1 59 points or 0 06 The Nasdaq Composite closed at 6 456 04 for a loss of 5 28 points or 0 08 The"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/mSn4i4-PdnY/us-market-indexes-gain-on-wednesday-cm849396"	"N"
"Dow 30 Stock Roundup: BA Wins $600M Air Force Contract, JPM Invests in Bill.com"	"The Dow mopped up gains over the week buoyed by announcements from the Federal Reserve A decline in tensions between the United States and North Korea led to gains for the index on Monday The index moved higher on Tuesday on speculation that the Fed would declare that it would be trimming"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/fjvOLDhBNdQ/dow-30-stock-roundup-ba-wins-600m-air-force-contract-jpm-invests-in-billcom-cm849497"	"N"
"Dow 30 Stock Roundup: BA Wins $600M Air Force Contract, JPM Invests in Bill.com"	"The Dow mopped up gains over the week, buoyed by announcements from the Federal Reserve."	"https://finance.yahoo.com/news/dow-30-stock-roundup-ba-125912947.html?.tsrc=rss"	"N"
"Pfizer-Merck KGaA Skin Cancer Drug Bavencio Gets EU Approval"	"Pfizer Inc PFE and German partner Merck KGaA announced that their anti PD L1 monoclonal antibody Bavencio avelumab has been granted marketing authorization in the EU as a monotherapy for treating adult patients with metastatic Merkel cell carcinoma mMCC a rare and aggressive skin"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/_Zff8CgLTYY/pfizer-merck-kgaa-skin-cancer-drug-bavencio-gets-eu-approval-cm849573"	"N"
"AstraZeneca Stock Upgraded: What You Need to Know"	"Every day Wall Street analysts upgrade some stocks downgrade others and initiate coverage on a few more But do these analysts even know what they re talking about Today we re taking one high profile Wall Street pick and putting it under the microscope Shares of U"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/I9VQ8FwhS0Y/astrazeneca-stock-upgraded-what-you-need-to-know-cm849759"	"N"
"See what the IHS Markit Score report has to say about Pfizer Inc."	"Pfizer Inc NYSE:PFE"	"https://finance.yahoo.com/news/see-ihs-markit-score-report-120016172.html?.tsrc=rss"	"N"
"[$$] Pfizer tests new way of putting more drugs on trial"	"Pfizer has backed a new drug development company with the task of shepherding four of its experimental medicines through clinical trials, in an unusual deal designed to prevent promising products from ..."	"http://finance.yahoo.com/r/4e35f29e-c90d-36cd-b086-37d19c6bef52/a317c178-9fdc-11e7-8cd4-932067fbf946,s01=1.html?ftcamp=traffic/partner/feed_headline/us_yahoo/auddev&yptr=yahoo&.tsrc=rss"	"N"
"AstraZeneca Stock Upgraded: What You Need to Know"	"Bernstein sees opportunity in a buyout target."	"http://finance.yahoo.com/r/7e1d49e2-80bd-33e4-a0ab-886776a4edf3/astrazeneca-stock-upgraded-what-you-need-to-know.aspx?yptr=yahoo&.tsrc=rss"	"N"
"This Trial Failure Dropped Versartis Inc 86.6% and Lifted Ascendis Pharma 51.4%"	"What happened Shares of biopharma Versartis NASDAQ VSAR crashed nearly 87 Friday after somavaratan the company s lead drug candidate did not meet its primary endpoint in the phase 3 Velocity trial The drug is a recombinant human growth hormone that was being evaluated"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/NdN6DlFvjs4/this-trial-failure-dropped-versartis-inc-866-and-lifted-ascendis-pharma-514-cm849813"	"N"
"Pfizer Channels Its Inner Biotech"	"Four pipeline castoffs should fetch a higher valuation standing alone."	"http://finance.yahoo.com/r/b7f7b013-a67a-3e59-93bf-f945500325be/pfizer-springworks-spinoff-channels-its-inner-biotech?utm_source=yahoo&utm_medium=bd&utm_campaign=headline&cmpId=yhoo.headline&yptr=yahoo&.tsrc=rss"	"N"
"[$$] Gene Therapy Is Nearing a Major Breakthrough"	"After decades of research and development, gene therapy is rapidly emerging as one of the most exciting areas in biotechnology—and generating new hope for patients with certain rare and often deadly inherited diseases.  Replacement gene therapy that uses neutered viruses to deliver healthy genes to the body is particularly promising, given its potential to cure a range of disorders with the administration of a single treatment.  The first regulatory approval for this technology could come as soon as January, if the Food and Drug Administration gives the go-ahead to Spark Therapeutics (ONCE) for its one-time treatment that targets a rare, inherited retinal condition leading to blindness."	"http://finance.yahoo.com/r/0cc44cf1-ce16-3c9e-85bb-26fdfbce3cc5/gene-therapy-is-nearing-a-major-breakthrough-1506140340?mod=yahoobarrons&ru=yahoo&yptr=yahoo&.tsrc=rss"	"N"
"Healthcare Stocks Soar After McCain Rejects Obamacare Repeal"	"The Graham Cassidy bill appears dead, but the stock market has found new life."	"https://finance.yahoo.com/news/healthcare-stocks-soar-mccain-rejects-191715952.html?.tsrc=rss"	"N"
"The 6 Medications Being Used to Tackle the Opioid Epidemic"	"The U.S. opioid crisis rages on. TheStreet takes a look at several drugs being used to help treat people."	"http://finance.yahoo.com/r/de6a3b82-f0bf-3b3a-bc1c-83c911b4ddbb/opioid-crisis.html?puc=yahoo&cm_ven=YAHOO&yptr=yahoo&.tsrc=rss"	"N"
"This Trial Failure Dropped Versartis Inc 86.6% and Lifted Ascendis Pharma 51.4%"	"One biopharma&apos;s loss is another biopharma&apos;s gain when it comes to rare disease drug trials."	"http://finance.yahoo.com/r/090c1abd-52f4-363e-9896-ae19640b3f1e/this-trial-failure-dropped-versartis-inc-866-and-l.aspx?yptr=yahoo&.tsrc=rss"	"N"
"Pfizer Spins Off New Firm for Some Rare Disease Drugs"	"Pfizer Inc. will spin off four experimental drugs that it had decided to shelve into a new company, called SpringWorks Therapeutics, to give them a better chance to get developed with the backing of outside ..."	"http://finance.yahoo.com/r/25fdd068-6adf-3238-9551-c5124c1e3a87/pfizer-spins-off-new-company-to-develop-some-rare-disease-drugs?utm_source=yahoo&utm_medium=bd&utm_campaign=headline&cmpId=yhoo.headline&yptr=yahoo&.tsrc=rss"	"N"
"Pharma Stock Roundup: J&J Drug Gets CRL, Label Expansion for Merck and BMY Drugs"	"Key highlights in the pharma sector include a complete response letter CRL from the FDA for Johnson amp Johnson s JNJ investigational rheumatoid arthritis RA treatment and FDA approval for Merck s MRK and Bristol Myers Squibb s BMY cancer drugs Recap of the Week s Most"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/IavOpd2pqmg/pharma-stock-roundup-jj-drug-gets-crl-label-expansion-for-merck-and-bmy-drugs-cm850815"	"N"
"Pfizer helps pump $103M into startup to develop new cancer therapies"	"A local startup has been spun-out of Pfizer to develop clinical-stage experimental therapies.  Nascent medicine company SpringWorks Therapeutics completed a $103 million series A round led by the New York-based pharma giant with the help of Bain Capital, OrbiMed and LifeArc (formerly known as MRC Technology).  Pfizer (PFE) granted SpringWorks the rights to help develop four drugs or therapies that treat various conditions, including post-traumatic stress disorder and cancer."	"http://finance.yahoo.com/r/9e7f5147-958f-3ee9-9709-b1654219123c/pfizer-helps-pump-103m-into-startup-to-develop-new.html?ana=yahoo&yptr=yahoo&.tsrc=rss"	"N"
"After Hours Most Active for Sep 25, 2017 :  T, ON, QQQ, BAC, SBUX, ADP, INTC, IBB, GE, TPRE, PFE, F"	"The NASDAQ 100 After Hours Indicator is up 3 92 to 5 871 27 The total After hours volume is currently 68 655 630 shares traded The following are the most active stocks for the after hours session AT amp T Inc T is unchanged at 39 12 with 4 893 350 shares traded T"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/verGKUV4MTE/after-hours-most-active-for-sep-25-2017-t-on-qqq-bac-sbux-adp-intc-ibb-ge-tpre-pfe-f-cm850657"	"N"
"One Put, One Call Option To Know About for Pfizer"	"Consistently one of the more popular stocks people enter into their stock options watchlist at Stock Options Channel is Pfizer Inc Symbol PFE So this week we highlight one interesting put contract and one interesting call contract from the January 2019 expiration for PFE The put"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/xpWTFEWI-mE/one-put-one-call-option-to-know-about-for-pfizer-cm850497"	"N"
"Merck's Keytruda Gets FDA Nod for Advanced Gastric Cancer"	"Merck amp Co Inc MRK announced that the FDA has approved its anti PD 1 therapy Keytruda as a monotherapy for third line treatment of advanced gastric or gastroesophageal junction adenocarcinoma Keytruda is already approved for many types of cancers and treatment settings including"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/U-h_hQ6nFig/mercks-keytruda-gets-fda-nod-for-advanced-gastric-cancer-cm850454"	"N"
"Patti LaBelle and Pfizer Work Together to Educate Baby Boomers About the Risk of Pneumococcal Pneumonia"	"Like many Baby Boomers, award-winning entertainer and music icon Patti LaBelle takes steps to stay healthy, including exercising and eating right. Yet, despite being a health-conscious Boomer, LaBelle knows there are diseases that can take her out of her routine: such as pneumococcal pneumonia, a potentially serious bacterial lung disease.1 That’s why LaBelle has joined Pfizer Inc to help launch All ..."	"https://finance.yahoo.com/news/patti-labelle-pfizer-together-educate-132100314.html?.tsrc=rss"	"N"
"Agilent Boosts Market Share With FDA Nod to New Cancer Test"	"Agilent Technologies A recently received approval from the Food and Drug Administration FDA for a cancer diagnostic named PD L1 IHC 28 8 pharmDx The test will be used in cases of urothelial carcinoma UC and squamous cell carcinoma of the head and neck SCCHN This is a new step in"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/CC2GSqFoSRI/agilent-boosts-market-share-with-fda-nod-to-new-cancer-test-cm851856"	"N"
"Bavencio Approved For Merkel Cell Carcinoma In Japan"	"Bavencio Approved For Merkel Cell Carcinoma In Japan"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/qJ51KioEJ4M/bavencio-approved-for-merkel-cell-carcinoma-in-japan-20170927-00153"	"N"
"3 High-Yield Stocks to Own in a Market Crash"	"These three high-yield stocks also double as outstanding defensive plays."	"http://finance.yahoo.com/r/1abeb2da-5fc7-3bf3-96f1-457f8e8f239e/3-high-yield-stocks-to-own-in-a-market-crash.aspx?yptr=yahoo&.tsrc=rss"	"N"
"Axovant Sciences' Alzheimer's Disease Trial Comes Up Empty -- What Now?"	"Historically 99 of Alzheimer s disease drugs to enter clinical trials have failed yet Axovant Sciences NASDAQ AXON believed it could design a phase 3 trial for its Alzheimer s disease drug intepirdine that could overcome those stiff odds Sadly 160 Axovant Sciences"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/IQEzQ1sTb28/axovant-sciences-alzheimers-disease-trial-comes-up-empty-what-now-cm851431"	"N"
"Bavencio (avelumab) Approved for Merkel Cell Carcinoma in Japan"	"DARMSTADT, Germany and NEW YORK , September 27, 2017 /PRNewswire/ -- Not intended for UK-based media     First-ever treatment indicated for curatively unresectable Merkel cell carcinoma (MCC)   and first ..."	"https://finance.yahoo.com/news/bavencio-avelumab-approved-merkel-cell-080000046.html?.tsrc=rss"	"N"
"Pfizer Declares 32-Cent Fourth-Quarter 2017 Dividend"	"The board of directors of Pfizer Inc. today declared a 32-cent fourth-quarter 2017 dividend on the company’s common stock, payable December 1, 2017, to shareholders of record at the close of business on November 10, 2017."	"https://finance.yahoo.com/news/pfizer-declares-32-cent-fourth-123000729.html?.tsrc=rss"	"N"
"Wall Street Might Open Higher"	"Wall Street Might Open Higher"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/2EB7hWjPKL0/wall-street-might-open-higher-20170927-00390"	"N"
"See what the IHS Markit Score report has to say about Pfizer Inc."	"Pfizer Inc NYSE:PFE"	"https://finance.yahoo.com/news/see-ihs-markit-score-report-120016192.html?.tsrc=rss"	"N"
"3 High-Yield Stocks to Own in a Market Crash"	"Even after a six year bull run the broader markets don t appear to be showing any signs of slowing down Even so income seeking investors who have been riding this market to new all time highs may want to start to rotate into a handful of defensive stocks that can withstand any"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/xH73j1dBosM/3-high-yield-stocks-to-own-in-a-market-crash-cm851944"	"N"
"See what the IHS Markit Score report has to say about Pfizer Inc."	"Pfizer Inc NYSE:PFE"	"https://finance.yahoo.com/news/see-ihs-markit-score-report-120036382.html?.tsrc=rss"	"N"
"3 Dividend Stocks to Buy and Hold Forever"	"InvestorPlace Stock Market News Stock Advice amp Trading Tips Dividend and growth fanatics have argued tooth and nail about who backs the superior strategy for decades But time and time again deep research shows that investors like you and I that prefer collecting"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dhvVa62qc7k/3-dividend-stocks-to-buy-and-hold-forever-cm852105"	"N"
"After Hours Most Active for Sep 27, 2017 :  CNDT, AABA, CSCO, QQQ, T, HPQ, MDLZ, IEF, PFE, F, SYF, EBAY"	"The NASDAQ 100 After Hours Indicator is up 47 to 5 938 26 The total After hours volume is currently 51 872 437 shares traded The following are the most active stocks for the after hours session Conduent Incorporated CNDT is 0 13 at 15 50 with 3 682 553 shares"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/FI4V7yjYz68/after-hours-most-active-for-sep-27-2017-cndt-aaba-csco-qqq-t-hpq-mdlz-ief-pfe-f-syf-ebay-cm852181"	"N"
"Moody's: Biosimilars Market Adoption Faces Hurdles But Development Continues Apace"	"Announcement: Moody's: Biosimilars Market Adoption Faces Hurdles But Development Continues Apace. Global Credit Research- 28 Sep 2017. New York, September 28, 2017-- The slow launch of Pfizer's Inflectra ..."	"http://finance.yahoo.com/r/51d6ebe7-c909-3ab3-a138-db44d5f6b029/viewresearchdoc.aspx?docid=PR_373317&WT.mc_id=AM~WWFob29fRmluYW5jZTQyX1NCX0NWX1JhdGluZ19OZXdzX0FsbF9Fbmc=~20170928_PR_373317&yptr=yahoo&.tsrc=rss"	"N"
"Tax reform could spark a wave of biopharma M&A"	"CNBC's Meg Tirrell discusses the failed attempts at Pfizer trying to acquire two companies in the past but how the Republican tax reform plan could change that. The “Fast Money” traders weigh in."	"https://finance.yahoo.com/video/tax-reform-could-spark-wave-212700721.html?.tsrc=rss"	"N"
"Cramer's lightning round: Re-pounding the table on DowDuP..."	"Jim Cramer speeds through his take on callers' favorite stocks, including recently merged chemical giant DowDuPont."	"https://finance.yahoo.com/video/cramers-lightning-round-pounding-table-230800707.html?.tsrc=rss"	"N"
"This Drug Pricing Scheme Could Be Making Your Medicine More Expensive"	"Unpacking Axovant Sciences big Alzheimer’s disease disappointment, plus Pfizer accuses Johnson & Johnson of unfairly increasing healthcare costs."	"http://finance.yahoo.com/r/06fdeefa-1d70-3266-a103-dceb2f1ad878/this-drug-pricing-scheme-could-be-making-your-medi.aspx?yptr=yahoo&.tsrc=rss"	"N"
"Must-Know Changes to Bristol-Myers Squibb’s Valuation"	"Bristol-Myers Squibb (BMY), a US pharmaceutical company, includes innovative products from its Cardiovascular, Immunoscience, Neuroscience, Oncology, and Virology franchises."	"http://finance.yahoo.com/r/5291550d-982b-3297-9fe7-e6b51ab4ffff/must-know-changes-to-bristol-myers-squibbs-valuation?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"	"N"
"Eli Lilly wins U.S. approval for breast cancer drug"	"The U.S. Food and Drug Administration  said on Thursday it approved an Eli Lilly and Co drug to  treat advanced breast cancer that has progressed following prior  treatment.  The drug, abemaciclib, which will be sold under the brand  name Verzenio, will carry a list price before any discounts or  rebates of about $10,948 per month, Lilly said.  Verzenio belongs to a newer class of oral medicines called  CDK 4/6 inhibitors that block cancer cells' ability to divide  and proliferate."	"https://finance.yahoo.com/news/eli-lilly-wins-u-approval-183549014.html?.tsrc=rss"	"N"
"Pfizer Announces Fourth-Quarter Dividend"	"Company paying dividend of 32 cents with a forward dividend yield of 3.61%"	"https://finance.yahoo.com/news/pfizer-announces-fourth-quarter-dividend-221817626.html?.tsrc=rss"	"N"
"Could Tax Reform Boost the Healthcare Sector?"	"The healthcare sector remained the second largest gainer of the S&P 500 Index (SPY) so far in 2017 in September."	"http://finance.yahoo.com/r/b5562161-3edb-3adb-bb7f-77ee583ec519/will-tax-reform-boost-healthcare-sector?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"	"N"
"Is Pfizer Inc (PFE) A Buy At Its Current Price?"	"Pfizer Inc (NYSE:PFE) trades with a trailing P/E of 25.7x, which is lower than the industry average of 27.5x. Although some investors may jump to the conclusion that this isRead More..."	"https://finance.yahoo.com/news/pfizer-inc-pfe-buy-current-001014166.html?.tsrc=rss"	"N"
"What’s Johnson & Johnson’s Valuation?"	"Johnson & Johnson (JNJ) reported earnings per share (or EPS) of $1.83 on revenues of $18.8 billion in 2Q17."	"http://finance.yahoo.com/r/484123c4-4c65-354b-ae39-46b47e5d9aee/whats-johnson-johnsons-valuation?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"	"N"
"This Drug Pricing Scheme Could Be Making Your Medicine More Expensive"	"Biosimilars that are as safe and effective as expensive brand name biologics could significantly reduce drug prices and healthcare spending but only if they win support from insurers Unfortunately drugmakers like Johnson amp Johnson NYSE JNJ may be employing tactics to keep"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Nvl8p6ZfiPc/this-drug-pricing-scheme-could-be-making-your-medicine-more-expensive-cm852767"	"N"
"Why Amgen's Drug Win Sent AbbVie Stock Into The Stratosphere"	"AbbVie ABBV launched to a record high Thursday after it settled a patent dispute with Amgen AMGN that will require the No 1 biotech to pay AbbVie royalties on sales of its Humira copycat ibd display video id 2322998 width 50 float left autostart true By"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/6RgH0tGmS00/why-amgens-drug-win-sent-abbvie-stock-into-the-stratosphere-cm852720"	"N"
"Cramer's lightning round: Re-pounding the table on DowDuPont"	"Jim Cramer speeds through his take on callers' favorite stocks, including recently merged chemical giant DowDuPont."	"http://finance.yahoo.com/r/66c66f01-409d-3566-ae66-8233f82508a2/104738176?__source=yahoo%7Cfinance%7Cheadline%7Cheadline%7Cstory&par=yahoo&doc=104738176&yptr=yahoo&.tsrc=rss"	"N"
"[$$] Lilly Faces Off With Pfizer, Novartis"	"Credit Suisse  Lilly’s Verzenio (abemaciclib) has obtained Food and Drug Administration approval for use in patients with HR+, HER2- metastatic breast cancer who progressed on prior therapy.  Given the data that we have seen for Lilly’s (LLY) product from the MONARCH-1 and MONARCH-2 studies, we had expected the approval, although it does comes three to four months earlier than we had expected, representing another example of the agency working to get innovative products to the market quickly.  Along with approval for use in combination with fulvestrant, Verzenio has the unique indication (relative to key competitors Pfizer’s (PFE) Ibrance and Novartis’s (NVS) Kisqali) for use as monotherapy after endocrine therapy and chemotherapy in patients with metastatic disease."	"http://finance.yahoo.com/r/46b527a7-d65b-3b7e-af65-f74cade81a5b/lilly-faces-off-with-pfizer-novartis-1506957267?mod=yahoobarrons&ru=yahoo&yptr=yahoo&.tsrc=rss"	"N"
"Best Buy: Johnson & Johnson, Pfizer, or Gilead Sciences?"	"These are three of the biggest and most successful drugmakers on the planet, but which is the best stock for investors right now?"	"http://finance.yahoo.com/r/9dc9a026-7c28-3bd6-9e82-8fada667185d/best-buy-johnson-johnson-pfizer-or-gilead-sciences.aspx?yptr=yahoo&.tsrc=rss"	"N"
"XLV, HEWW: Big ETF Outflows"	"Looking at units outstanding versus one week prior within the universe of ETFs covered at ETF Channel the biggest outflow was seen in the Health Care Select Sector SPDR Fund XLV where 4 750 000 units were destroyed or a 2 1 decrease week over week Among the largest underlying"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/xCJWeV9v0rs/xlv-heww-big-etf-outflows-cm853163"	"N"
"Better Buy: Gilead Sciences, Inc. vs. Pfizer"	"The biopharmaceutical industry has been exceptionally kind to investors over the past six years because of the introduction of several new classes of drugs greater insurance coverage for low income individuals in the United States and the aging global population Even so the industry"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/3tzNb5lBpfM/better-buy-gilead-sciences-inc-vs-pfizer-cm853853"	"N"
"Quality Dividend ETFs for Turbulent Times"	"U S equity markets are going through turbulent times There is a lot of volatility and uncertainty owing to rising geopolitical risks and political uncertainty This has increased the appeal of dividend investing Geopolitical Risks Geopolitical risks have been on the rise"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/SE5e4AomB1k/quality-dividend-etfs-for-turbulent-times-cm853755"	"N"
"Better Buy: Gilead Sciences, Inc. vs. Pfizer"	"This top pharma stock proves that slow and steady wins the race."	"http://finance.yahoo.com/r/57f4e08d-c704-335b-b24b-598171e3ff73/better-buy-gilead-sciences-inc-vs-pfizer.aspx?yptr=yahoo&.tsrc=rss"	"N"
"3 Crash-Survival Tips Every Investor Should Know"	"By Brett Owens It s a question I m hearing from a lot of investors these days and it just came up again a few days ago How should I prepare for the next market crash It s not hard to see why folks are worried about their nest eggs with the S amp P 500 bubbling along at"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/yX8Z50LHhPg/3-crash-survival-tips-every-investor-should-know-cm853808"	"N"
"Health Care Sector Update for 10/02/2017: JNJ, PFE, ABT, MRK, AMGN, KTOV, MNKD, AEMD"	"Top Health Care Stocks Top Health Care Stocks JNJ 0 2 JNJ 0 2 PFE 0 1 PFE 0 1 ABT flatABT flat MRK flatMRK flat AMGN 0 03 AMGN 0 03 Health care shares were mixed in pre market trade Monday Health care shares were mixed in pre market trade Monday In sector news"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/jxgVxaItClU/health-care-sector-update-for-10022017-jnj-pfe-abt-mrk-amgn-ktov-mnkd-aemd-cm853800"	"N"
"Best Buy: Johnson & Johnson, Pfizer, or Gilead Sciences?"	"Remember the old game show Let s Make a Deal It was originally hosted by the recently deceased Monty Hall and its current iteration is hosted by comedian Wayne Brady Contestants can choose from one of three doors one of which usually has a nice prize behind it but at least one"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/PIw5wnQmjoo/best-buy-johnson-johnson-pfizer-or-gilead-sciences-cm853622"	"N"
"VYM, PFE, BMY, CB: ETF Outflow Alert"	"Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the Vanguard High Dividend Yield ETF Symbol VYM where we have detected an approximate 85 0 million dollar outflow that s a 0 4 decrease week over week"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/YyG_d6mqO6E/vym-pfe-bmy-cb-etf-outflow-alert-cm853162"	"N"
"Gender Focus Proves Rewarding for This ETF"	"The gender diversity ETF is one to consider for socially conscious investors."	"http://finance.yahoo.com/r/bf35ade2-e2a9-3688-a863-f769e087aa3b/gender-focus-proves-rewarding-etf?partner=YahooSA&yptr=yahoo&.tsrc=rss"	"N"
"[$$] Big Questions for Big Pharma"	"Credit Suisse  We have spent much of the past several weeks on the road, attending medical conferences and meeting with various companies and investors.  Overall, sentiment on the group remains relatively robust with noise on the U.S. drug pricing side far below what it has been and investors still cautiously optimistic on the possibility of U.S. corporate tax reform coming through in 2018.  What will get Allergan (AGN) turned around?"	"http://finance.yahoo.com/r/e77903f7-eb88-3df7-9671-aba3546ca973/big-questions-for-big-pharma-1507040386?mod=yahoobarrons&ru=yahoo&yptr=yahoo&.tsrc=rss"	"N"
"Is This How Drugmakers Will Kill Biosimilars?"	"Pfizer is accusing Johnson & Johnson of making unfair deals with insurers to reduce demand for Inflectra, its Remicade biosimilar."	"http://finance.yahoo.com/r/a625e808-2cdf-39ca-bff2-11aea2b7be7a/is-this-how-drugmakers-will-kill-biosimilars.aspx?yptr=yahoo&.tsrc=rss"	"N"
"How To Trade The 8 'Dogs Of The Dow,' Which Outperformed The Dow In September"	"Investment strategies for the 'Dogs of the Dow,' which include Boeing and Cisco,"	"http://finance.yahoo.com/r/351b1cee-b1dd-3502-8f2d-5031d67b44aa/the-8-dogs-of-the-dow-outperformed-the-dow-in-september-heres-how-to-trade-them-now?utm_source=yahoo&utm_medium=partner&utm_campaign=yahootix&partner=yahootix&yptr=yahoo&.tsrc=rss"	"N"
"Merck's Keytruda Continues To Roll With Another FDA Approval"	"Merck s 160 MRK Keytruda was recently approved by the U S FDA for gastric cancer Keytruda has been on a strong run in 2017 with a series of approvals Keytruda already had approval for melanoma metastatic non small cell lung cancer head and neck cancer Hodgkin s lymphoma and"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/wt3hU7DPyRw/mercks-keytruda-continues-to-roll-with-another-fda-approval-cm854145"	"N"
"Markets Move Higher; Inversion Rules Put Pfizer-Allergan Back In Focus -- ICYMI"	"Here's what you need to know now for Monday, Oct. 2."	"http://finance.yahoo.com/r/ab7a3ffc-eca2-377c-8b46-6a2c2664f9b9/markets-move-higher-inversion-rules-put-pfizer-allergan-back-in-focus-icymi.html?puc=yahoo&cm_ven=YAHOO&yptr=yahoo&.tsrc=rss"	"N"
"Interesting November Stock Options for PFE"	"Consistently one of the more popular stocks people enter into their stock options watchlist at Stock Options Channel is Pfizer Inc Symbol PFE So this week we highlight one interesting put contract and one interesting call contract from the November expiration for PFE The put contract"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/38zFpNYGJEU/interesting-november-stock-options-for-pfe-cm854089"	"N"
"AbbVie Patent Deal Staves Off Amgen Competition, But Others Lurk"	"AbbVie s ABBV Humira franchise is safe through 2023 after a patent settlement with Amgen AMGN an analyst said Monday as he upgraded AbbVie and predicted that its profits would outgrow other large cap pharmas through 2021 ibd display video id 2325332 width"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/lSO6CNos0QU/abbvie-patent-deal-staves-off-amgen-competition-but-others-lurk-cm854065"	"N"
"Health Care Sector Update for 10/03/2017: JNJ, PFE, ABT, MRK, AMGN, DMPI, RDHL, RIGL"	"Top Health Care Stocks Top Health Care Stocks JNJ 0 4 JNJ 0 4 PFE 0 03 PFE 0 03 ABT flatABT flat MRK 0 2 MRK 0 2 AMGN flatAMGN flat Health care shares were mostly higher in pre market trade Tuesday Health care shares were mostly higher in pre market trade Tuesday In"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Artgl5Pwk6o/health-care-sector-update-for-10032017-jnj-pfe-abt-mrk-amgn-dmpi-rdhl-rigl-cm854411"	"N"
