"TITLE"	"SUMMARY"	"URL"	"change"
"Fast Money Final Trade: IYT, XOP, PHM & DISCA"	"The Fast Money traders share their final trades of the day."	"https://finance.yahoo.com/video/fast-money-final-trade-iyt-225800958.html?.tsrc=rss"	"N"
"Norway, King Of North Sea Oil, May Diversify Its Portfolio"	"Norway comes to the realization that it is too heavily invested in oil. Will it diversify?"	"http://finance.yahoo.com/r/8534ab0e-f8d2-3063-a1f6-bd085c7e045a/norway-king-of-north-sea-oil-may-diversify-its-portfolio?utm_source=yahoo&utm_medium=partner&utm_campaign=yahootix&partner=yahootix&yptr=yahoo&.tsrc=rss"	"N"
"Helmerich & Payne (HP) Q4 Loss Narrows on Higher Activity"	"Contract driller Helmerich & Payne (HP) reported lower fourth-quarter loss on improved activity in U.S. land operations."	"https://finance.yahoo.com/news/helmerich-payne-hp-q4-loss-171405871.html?.tsrc=rss"	"N"
"Notable Thursday Option Activity: TREE, XOM, RSG"	"Among the underlying components of the Russell 3000 index we saw noteworthy options trading volume today in LendingTree Inc Symbol TREE where a total of 970 contracts have traded so far representing approximately 97 000 underlying shares That amounts to about 42 2 of TREE s average"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/0od16cgINg8/notable-thursday-option-activity-tree-xom-rsg-cm878837"	"N"
"Why Investors Should Hold Off on Buying BP plc (ADR) Stock"	"BP plc (ADR) (NYSE:BP) finds itself rallying.  After a decade of struggles, oil prices have risen, and BP stock has gone up with it.  The BP stock price reached the low $40s for the first time since 2015."	"https://finance.yahoo.com/news/why-investors-hold-off-buying-142736126.html?.tsrc=rss"	"N"
"Plenty of Positive Retail Surprises"	"Note The following is an excerpt from this week s Earnings Trends 160 report You can access the full report that contains detailed historical actual and estimates for the current and following periods 160 please click here gt gt gt Here are the key points 160"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/RhUqnGj4txE/plenty-of-positive-retail-surprises-cm878948"	"N"
"HollyFrontier Corporation (HFC) Ex-Dividend Date Scheduled for November 20, 2017"	"HollyFrontier Corporation HFC will begin trading ex dividend on November 20 2017 A cash dividend payment of 0 33 per share is scheduled to be paid on December 13 2017 Shareholders who purchased HFC prior to the ex dividend date are eligible for the cash dividend payment This marks"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/p-xAz5WBqOM/hollyfrontier-corporation-hfc-ex-dividend-date-scheduled-for-november-20-2017-cm879054"	"N"
"Hate Checking Your Portfolio? Try These 2 Dividend Stocks"	"Boring is good if you don&apos;t like watching your portfolio, and these two dividend-paying energy names are perfectly boring."	"https://finance.yahoo.com/news/hate-checking-portfolio-try-2-133200161.html?.tsrc=rss"	"N"
"Dow Movers: XOM, CSCO"	"In early trading on Thursday shares of Cisco Systems CSCO topped the list of the day s best performing Dow Jones Industrial Average components trading up 6 6 Year to date Cisco Systems registers a 20 4 gain And the worst performing Dow component thus far on the day is Exxon"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/K3_w7haY7Ic/dow-movers-xom-csco-cm878562"	"N"
"Investors Can Expect 2 Things From These 3 Oil Giants in 2018"	"There&apos;s a lot to like about what Hess, Suncor Energy, and Anadarko have planned for next year."	"https://finance.yahoo.com/news/investors-expect-2-things-3-201800116.html?.tsrc=rss"	"N"
"Dean Investment Associates, Llc Buys Tenneco Inc, Travelport Worldwide, SRC Energy Inc, Sells ..."	"Dean Investment Associates Llc New Purchases TEN TVPT SRCI CPS HLI MC NTGR WIRE HZN BLD Added Positions CSFL FDP ASTE SSD TECD KNL WCC T PFG VZ Reduced Positions PH CMP MGLN OMI CJ BXMT BIG VMI CVG CATO Sold Out HTLD"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/O-eMRLqs0dU/dean-investment-associates-llc-buys-tenneco-inc-travelport-worldwide-src-energy-inc-sells-cm879375"	"N"
"Delek US Holdings, Inc. (DK) Ex-Dividend Date Scheduled for November 21, 2017"	"Delek US Holdings Inc DK will begin trading ex dividend on November 21 2017 A cash dividend payment of 0 15 per share is scheduled to be paid on December 15 2017 Shareholders who purchased DK prior to the ex dividend date are eligible for the cash dividend payment This marks the"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/2V2TcQ8mQp8/delek-us-holdings-inc-dk-ex-dividend-date-scheduled-for-november-21-2017-cm879869"	"N"
"Can Argentina Replicate The U.S. Shale Boom?"	"Much has been said about the potential of Argentina<U+393C><U+3E32>s shale, and at last it appears that the South American country is ready to exploit its huge resources"	"https://finance.yahoo.com/news/argentina-replicate-u-shale-boom-000000142.html?.tsrc=rss"	"N"
"3 Big Stock Charts for Friday: Halliburton Company, Chesapeake Energy Corporation and Exxon Mobil Corporation"	"Energy stocks in particular have experienced some significant selling pressure as we<U+393C><U+3E32>ve seen a short-term decline in the price of crude oil.  Today<U+393C><U+3E32>s three big stock charts looks at the technical activity of Halliburton Company (NYSE:HAL), Chesapeake Energy Corporation (NYSE:CHK) and Exxon Mobil Corporation (NYSE:XOM) to identify if and where each of these highly<U+613C><U+3E30>traded energy stocks are a buy.  Chart support for Halliburton shares is extremely clear at $41 as the stock has seen multiple instances of price support at this price over the last year."	"https://finance.yahoo.com/news/3-big-stock-charts-friday-165801400.html?.tsrc=rss"	"N"
"Zacks Earnings Trends Highlights: Wal-Mart, Amazon, ExxonMobil and Chevron"	"For Immediate Release Chicago IL Nov 17 2017 Zacks Director of Research Sheraz Mian says The Retail sector s Q3 results show that while earnings growth is hard to come by results have turned out to be better than expected Plenty of Positive Retail Surprises Note"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/7nsVJMrsoHk/zacks-earnings-trends-highlights-wal-mart-amazon-exxonmobil-and-chevron-cm879167"	"N"
"Energy Sector Update for 11/20/2017: XOM, CVX, COP, SLB, OXY, ESTE, TNK"	"Top Energy Stocks Top Energy Stocks XOM 0 4 XOM 0 4 CVX flatCVX flat COP 0 2 COP 0 2 SLB 0 3 SLB 0 3 OXY flatOXY flat Energy shares were lower ahead of Monday s opening bell prior to a meeting of the Organization of the Petroleum Exporting Countries and other producers"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/JYib-7K81I4/energy-sector-update-for-11202017-xom-cvx-cop-slb-oxy-este-tnk-cm879842"	"N"
"Here's Why You Should Hold on to TOTAL (TOT) Stock for Now"	"Shares of TOTAL S A TOT have outperformed the Zacks Integrated International Oil and Gas industry in the last 12 months While the company s shares rallied 19 1 the industry gained 11 1 The company has one of the best production growth profiles among the oil super majors"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/G8wKv93Zk6g/heres-why-you-should-hold-on-to-total-tot-stock-for-now-cm879248"	"N"
"Oil Prices Fall on Surprise U.S. Crude Inventory Build"	"U.S. crude inventories rose for the second consecutive week as production surged to a new high."	"https://finance.yahoo.com/news/oil-prices-fall-surprise-u-184606008.html?.tsrc=rss"	"N"
"Why Investors Should Hold Off on Buying BP plc (ADR) Stock"	"InvestorPlace Stock Market News Stock Advice amp Trading Tips BP plc ADR NYSE BP finds itself rallying After a decade of struggles oil prices have risen and BP stock has gone up with it The BP stock price reached the low 40s for the first time"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zmRIKKaofF8/why-investors-should-hold-off-on-buying-bp-plc-adr-stock-cm879393"	"N"
"Exxon Mobil Corp. <U+393C><U+3E36> Value Analysis (NYSE:XOM) : November 17, 2017"	"Categories:  Fundamental Analysis Yahoo FinanceClick here to see latest analysis Capitalcube gives Exxon Mobil Corp. a score of 78. Our analysis is based on comparing Exxon Mobil Corp. with the following peers <U+393C><U+3E36> Chevron Corporation, ConocoPhillips, Total SA Sponsored ADR Class B, BP p.l.c. Sponsored ADR, Phillips 66, Hess Corporation, Occidental Petroleum Corporation, HollyFrontier Corporation, Eni SpA Sponsored ADR ... Read more <b>(Read more...)</b>"	"http://finance.yahoo.com/r/85ccbb27-8297-3aa7-9155-b67fef804c2d/exxon-mobil-corp-value-analysis-nysexom-november-17-2017?yptr=yahoo&.tsrc=rss"	"N"
"Williams Partners Applies for Gateway Project&apos;s FERC Permit"	"Williams Partners&apos; (WPZ) Gateway Expansion project will provide customers with cost-effective clean energy, significantly reducing the emission of carbon dioxide."	"https://finance.yahoo.com/news/williams-partners-applies-gateway-project-220810999.html?.tsrc=rss"	"N"
"Is This The New Sweet Spot For Shale?"	"Shale drillers and oil majors are looking at New Mexico to get access to the Permian without paying the high prices and costs in Texas"	"https://finance.yahoo.com/news/sweet-spot-shale-200000149.html?.tsrc=rss"	"N"
"Hess to Lower Debt, Buy Back $500M Worth of Shares by 2018"	"Hess (HES) unveils plan to focus on profitable upstream projects and return cash back to shareholders."	"https://finance.yahoo.com/news/hess-lower-debt-buy-back-222710540.html?.tsrc=rss"	"N"
"3 Big Stock Charts for Friday: Halliburton Company, Chesapeake Energy Corporation and Exxon Mobil Corporation"	"InvestorPlace Stock Market News Stock Advice amp Trading Tips Stocks head into the weekend on a weaker note as investor sentiment appears to be shifting from an overly optimistic outlook to one that is more cautious Energy stocks in particular have experienced some"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/QXh_dXh3PZQ/3-big-stock-charts-for-friday-halliburton-company-chesapeake-energy-corporation-and-exxon-mobil-corporation-cm879476"	"N"
"State Department battles criticism of Tillerson's management"	"WASHINGTON (AP) <U+393C><U+3E37> The State Department is hitting back at the growing bipartisan criticism of Rex Tillerson's leadership and accusations he is presiding over a debilitating brain drain of the nation's diplomatic corps. At the same time, it allowed that a lack of communication with employees about Tillerson's intent to reorganize the department had contributed to low morale."	"http://finance.yahoo.com/r/3659cc33-4339-3bea-94a7-be1558c236cf/state-department-battles-criticism-tillersons-management-185138416--politics.html?.tsrc=rss"	"N"
"Here's what will be moving stocks this week"	"Stocks have managed to open roughly flat despite headwinds in Germany, where Angela Merkel<U+393C><U+3E32>s coalition talks broke down overnight. What should investors be paying attention to as we head into this shortened holiday trading week? Yahoo Finance's Alexis Christoforous and Jared Blikre discuss."	"https://finance.yahoo.com/video/heres-moving-stocks-week-160524697.html?.tsrc=rss"	"N"
"Bitcoin's next stop is $9,000<U+393C><U+3E37>or $7,000"	"Bitcoin has quickly cleared another milestone and is now (VO) trading above $8100.  What<U+0092>s the next stop for the cryptocurrency? Yahoo Finance's Alexis Christoforous and Jared Blikre discuss."	"https://finance.yahoo.com/video/bitcoins-next-stop-9-000-160523135.html?.tsrc=rss"	"N"
"Top Stock Picks for the Week of November 20th"	"Exxon Mobil Corporation s XOM principal business is energy involving exploration for and production of crude oil and natural gas manufacturing of petroleum products and transportation and sale of crude oil natural gas and petroleum products Its size and diversity of its asset base"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/MR73lwi1ewY/top-stock-picks-for-the-week-of-november-20th-cm880319"	"N"
"3 Top Oil Stocks to Buy Right Now"	"Shares of Marathon Oil, U.S. Silica Holdings, and ExxonMobil look compelling at today&apos;s prices."	"https://finance.yahoo.com/news/3-top-oil-stocks-buy-110000772.html?.tsrc=rss"	"N"
"Best Dividend Stock Picks"	"Exxon Mobil is one of the ten dividend stocks that can help raise your investment income by paying sizeable dividends. These stocks are a safe bet to increase your portfolioRead More..."	"https://finance.yahoo.com/news/best-dividend-stock-picks-130323823.html?.tsrc=rss"	"N"
"Regents Of The University Of California Buys iShares J.P. ..."	"Regents Of The University Of California New Purchases EMB MDY FANG OPHT Sold Out SQ CTMX BRK B New Purchases EMB MDY FANG OPHT New Purchases EMB MDY FANG OPHT Sold Out SQ CTMX BRK B Sold Out"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/AedO4qz8yEo/regents-of-the-university-of-california-buys-ishares-jp-cm880467"	"N"
"Noteworthy ETF Inflows: VV, AMZN, XOM, PG"	"Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the Vanguard Large Cap ETF Symbol VV where we have detected an approximate 109 6 million dollar inflow that s a 1 0 increase week over week in outstanding"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/wTAMsu4C5V8/noteworthy-etf-inflows-vv-amzn-xom-pg-cm880186"	"N"
"Best-In-Class NYSE Energy Dividend Stocks"	"The energy industry is highly dependent on commodity prices, making its profits and cash flows sensitive to the economic cycle. However, as oil rebounded from its multi-year lows, certain energyRead More..."	"https://finance.yahoo.com/news/best-class-nyse-energy-dividend-130324230.html?.tsrc=rss"	"N"
"3 Top Oil Stocks to Buy Right Now"	"The oil and gas market has been a tough nut to crack over the past few years After the incredible collapse in oil prices from 2014 to early 2016 the industry has been slowly creeping back at a pace that many investors have ignored There s no doubt that today s oil prices in"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Rs4RlNmTcFY/3-top-oil-stocks-to-buy-right-now-cm880491"	"N"
"Energy Sector Update for 11/21/2017: XOM, CVX, COP, SLB, OXY, BP, SWN"	"Top Energy Stocks Top Energy Stocks XOM 0 3 XOM 0 3 CVX 0 3 CVX 0 3 COP 0 4 COP 0 4 SLB 0 03 SLB 0 03 OXY flatOXY flat Energy shares were mostly higher Tuesday in step with crude oil futures which logged some gains as traders looked ahead to a meeting among members of"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/oc9CbFfaTXk/energy-sector-update-for-11212017-xom-cvx-cop-slb-oxy-bp-swn-cm880596"	"N"
"Top Stock Picks for the Week of November 20th"	"An Oil Play and Cybersecurity Company Are in Focus."	"https://finance.yahoo.com/news/top-stock-picks-week-november-185206712.html?.tsrc=rss"	"N"
"This is what a Trump-stacked Federal Reserve will look like"	"Federal Reserve Chair Janet Yellen says she'll resign her seat on the Fed<U+0092>s Board of Governors once Jerome Powell is confirmed and sworn in to replace her as head of the U.S. central bank. (VO) This is common for departing Fed chiefs to also leave the board at the same time as a courtesy to the new leader. What should investors expect as Trump stacks the central bank with his picks? Yahoo Finance's Alexis Christoforous and Jared Blikre discuss."	"https://finance.yahoo.com/video/trump-stacked-federal-look-162623804.html?.tsrc=rss"	"N"
"Stone Energy (SGY) Board Okays Merger Deal With Talos Energy"	"Stone Energy&apos;s (SGY) merger with Talos Energy will create a leading exploration and production firm with extensive operations in offshore resources."	"https://finance.yahoo.com/news/stone-energy-sgy-board-okays-140302871.html?.tsrc=rss"	"N"
"Energy Sector Update for 11/22/2017: XOM, CVX, COP, SLB, OXY, FRO, STO"	"Top Energy Stocks Top Energy Stocks XOM 0 4 XOM 0 4 CVX 0 7 CVX 0 7 COP 0 7 COP 0 7 SLB 0 6 SLB 0 6 OXY 0 8 OXY 0 8 Energy shares were higher Wednesday in step with crude oil futures which rose ahead of the Energy Information Administration s weekly crude inventory"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/izPd_IH90pA/energy-sector-update-for-11222017-xom-cvx-cop-slb-oxy-fro-sto-cm881272"	"N"
"Crude Reality: There's a Reason Exxon and Other Oil Stocks Are Underperforming"	"The breakout in crude oil hasn't translated to higher prices for oil stocks."	"http://finance.yahoo.com/r/fa72c5ed-5a68-3cb5-a693-e77bb255018a/crude-reality-theres-reason-exxon-and-other-oil-stocks-are-underperforming?puc=yahoo&cm_ven=YAHOO&yptr=yahoo&.tsrc=rss"	"N"
"Today's surge in stocks kicks off the Santa Claus rally: NYSE trader"	"Alan Valdes, director of floor operations at Silverbear Capital, joins Yahoo finance's Alexis Christoforous from the floor of the New York Stock Exchange to discuss today's rally in stocks ahead of the Thanksgiving holiday."	"https://finance.yahoo.com/video/todays-surge-stocks-kicks-off-183245740.html?.tsrc=rss"	"N"
"[$$] Exxon, Shell, BP to Join Forces to Cut Emissions From Natural Gas"	"Exxon Mobil plans to join with other big energy companies in an effort to reduce pollution from natural gas production, said people familiar with the matter."	"http://finance.yahoo.com/r/9ce1e94f-399d-31c4-bcbc-6132bfb06296/exxon-shell-bp-to-join-group-to-cut-emissions-from-natural-gas-1511360150?mod=yahoo_hs&yptr=yahoo&.tsrc=rss"	"N"
"Oil Prices Stuck Ahead Of OPEC Meeting"	"Oil prices are holding steady as markets once again await an OPEC meeting, with bullish sentiment having cooled significantly as an extension is called into question"	"https://finance.yahoo.com/news/oil-prices-stuck-ahead-opec-200000417.html?.tsrc=rss"	"N"
"Exclusive - Iraq looks to Kuwait gas pipeline to pay off reparations"	"DUBAI/TOKYO/LONDON (Reuters) - Iraq has hired Japan's Toyo Engineering <6330.T> to help build a gas pipeline to Kuwait and a related petrochemical plant as Baghdad looks to reduce flaring and finish paying reparations owed for its 1990 invasion of its neighbour.  The project, details of which have not been reported before, would allow Kuwait to diversify its gas imports in the wake a political crisis between Gulf states and major supplier Qatar.  It would also deal a blow to Royal Dutch Shell (RDSa.L), which aimed to be the dominant gas player in Iraq before relations with Baghdad soured following Shell's exit from large oil projects."	"https://finance.yahoo.com/news/exclusive-iraq-looks-kuwait-gas-132717189.html?.tsrc=rss"	"N"
"Bitcoin barely bats an eye after $31 million cryptocurrency heist"	"I want to talk about Bitcoin again. Only yesterday, we were marveling at its rise to above $8,200. But last night, a $31 million heist of a related cryptocurrency, called Tether, spooked bitcoin investors and caused the price to sell off over 5% in minutes. Bitcoin has bounced back, but what does this say about the stability of the cryptocurrencies? Yahoo Finance's Alexis Christoforous and Jared Blikre discuss."	"https://finance.yahoo.com/video/bitcoin-barely-bats-eye-31-162622309.html?.tsrc=rss"	"N"
"Hidden Opportunities With These Select Energy Stocks"	"InvestorPlace Stock Market News Stock Advice amp Trading Tips U S crude prices hit recently their highest levels in more than two years Recently the commodity climbed to above 55 a barrel meaning WTI oil more than doubled from the dark days of February 2016 when the commodity fell"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ryYEYgeogxY/hidden-opportunities-with-these-select-energy-stocks-cm881345"	"N"
"Exxon joins European oil firms in initiative to limit emissions"	"By Ron Bousso LONDON (Reuters) - Exxon Mobil (XOM.N) joined European peers including Royal Dutch Shell (RDSa.L) and Total (TOTF.PA) in a new initiative to find ways to reduce potent emissions in their ..."	"https://finance.yahoo.com/news/exxon-joins-european-oil-firms-152451774.html?.tsrc=rss"	"N"
"Energy Select Sector SPDR (ETF) Stock Is a Great Play As Crude Recovers"	"Energy Select Sector SPDR (ETF) (NYSEARCA:XLE) is again in focus.  The entire energy sector took a major blow when oil prices fell from over $100 per barrel in 2014 to briefly under $30 per barrel in early 2016.  XLE <U+0097> which<U+00A0> tracks a market-cap-weighted index of U.S. energy companies in the S&P 500 Index <U+0097> allows investors to enjoy the benefits of higher energy prices without the risks posed by any one company.<U+00A0>The XLE stock price has risen about 10% since reaching a 52-week low of $61.80 per share in mid-August."	"https://finance.yahoo.com/news/energy-select-sector-spdr-etf-090119314.html?.tsrc=rss"	"N"
"My Top Utility CEF for 9% Dividends in 2018"	"By Michael Foster Right now there are plenty of safe 9 dividend yields sitting right under investors noses literally hiding in plain sight Where In the utility sector That s right As I write this you can easily grab payouts 5 times the market average from some"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Q4URIrZg0Pk/my-top-utility-cef-for-9-dividends-in-2018-cm881978"	"N"
"Hoegh LNG pulls out of Pakistan LNG import project"	"Shipping company Hoegh LNG on Friday cancelled a deal to provide a floating import terminal for a liquefied natural gas (LNG) project being developed by Turkish company Global Energy Infrastructure Limited (GEI) in Pakistan.  This month Hoegh LNG announced the consortium behind the project, including Exxon Mobil, France's Total and Qatar Petroleum, had dissolved due to unresolved differences with GEI, adding that it was evaluating its own options."	"https://finance.yahoo.com/news/hoegh-lng-pulls-pakistan-lng-151224152.html?.tsrc=rss"	"N"
"Here&apos;s Why Investors Should Sweep Up BP Stock Right Away"	"With a recovery in crude prices, BP&apos;s financials are improving as reflected in the recently recommenced share repurchase program."	"https://finance.yahoo.com/news/apos-why-investors-sweep-bp-155303125.html?.tsrc=rss"	"N"
"ExxonMobil Dismisses Non-Essential Staff at PNG LNG Project"	"ExxonMobil (XOM) downsizes non-essential staff from PNG LNG project due to community tension."	"https://finance.yahoo.com/news/exxonmobil-dismisses-non-essential-staff-124412992.html?.tsrc=rss"	"N"
"ExxonMobil Dismisses Non-Essential Staff at PNG LNG Project"	"ExxonMobil Corporation XOM has dismissed non essential staff from its Papua New Guinea PNG liquefied natural gas LNG project due to turbulence in the area The community tension in the Highlands Hides Angore Komo has forced ExxonMobil to abandon non essential activities in the"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/gFPMZVJoN1A/exxonmobil-dismisses-non-essential-staff-at-png-lng-project-cm881929"	"N"
"Energy Sector Update for 11/24/2017: XOM, CVX, COP, SLB, OXY, SU"	"Top Energy Stocks Top Energy Stocks XOM 0 4 XOM 0 4 CVX 0 3 CVX 0 3 COP 0 4 COP 0 4 SLB 1 2 SLB 1 2 OXY 0 5 OXY 0 5 Energy shares were higher ahead of Friday s opening bell as crude oil futures continued to rise in thin trade after the Thanksgiving holiday Traders"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/fPG-rXfZkCQ/energy-sector-update-for-11242017-xom-cvx-cop-slb-oxy-su-cm881953"	"N"
"[$$] Exxon, Shell, BP Join Forces to Cut Emissions From Natural Gas"	"Exxon Mobil Corp. has joined with seven other big energy companies to reduce pollution from natural gas production, an effort by the industry to present itself as part of the solution as governments and ..."	"http://finance.yahoo.com/r/9ce1e94f-399d-31c4-bcbc-6132bfb06296/exxon-shell-bp-to-join-group-to-cut-emissions-from-natural-gas-1511360150?ru=yahoo?mod=yahoo_itp&yptr=yahoo&.tsrc=rss"	"N"
"Energy Select Sector SPDR (ETF) Stock Is a Great Play As Crude Recovers"	"InvestorPlace Stock Market News Stock Advice amp Trading Tips Energy Select Sector SPDR ETF NYSEARCA XLE is again in focus The entire energy sector took a major blow when oil prices fell from over 100 per barrel in 2014 to briefly under 30 per barrel in early"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/hwJTRHB-IRY/energy-select-sector-spdr-etf-stock-is-a-great-play-as-crude-recovers-cm881922"	"N"
"Major Energy Players Collaborate to Curb Methane Emission"	"Many energy players are teaming up to curb methane emission in order to ward off global warming As per a recent news three leading integrated energy players Royal Dutch Shell plc RDS A and BP plc BP and ExxonMobil Corporation XOM have joined hands for the same purpose Earlier"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/_V6dFw4OxoI/major-energy-players-collaborate-to-curb-methane-emission-cm881823"	"N"
"Why Exxon Mobil Corporation<U+0092>s (XOM) ROE Of 7.35% Does Not Tell The Whole Story"	"Exxon Mobil Corporation (NYSE:XOM) generated a below-average return on equity of 7.35% in the past 12 months, while its industry returned 9.36%. XOM<U+393C><U+3E32>s results could indicate a relatively inefficient operationRead More..."	"https://finance.yahoo.com/news/why-exxon-mobil-corporation-xom-181108467.html?.tsrc=rss"	"N"
"Oil Prices Primed For Melt-Up Into Year End"	"On Thanksgiving night three years ago oil was trading around $73, when the Saudis blocked a vote on an OPEC production cut..."	"http://finance.yahoo.com/r/5bd9501d-acb2-3642-8343-696842be0494/oil-prices-primed-for-melt-up-into-year-end?utm_source=yahoo&utm_medium=partner&utm_campaign=yahootix&partner=yahootix&yptr=yahoo&.tsrc=rss"	"N"
"Better Than Exxon? French Oil Giant Could Return 20%"	"French oil giant Total (TOT) looks priced to outperform, says a top-ranked fund manager.  It trades at a one-third discount to Exxon Mobil (XOM) and carries a dividend yield of over 5%.  John Linehan is a co-manager of the T. Rowe Price Institutional Large Cap Value fund (TILCX), which ranks among the top 25% of its peers for returns over the past three, five and 10 years, according to Morningstar."	"http://finance.yahoo.com/r/02b2f6f3-8ae4-3fb7-a139-053c275a774a/better-than-exxon-french-oil-giant-could-return-20-1511544185?mod=yahoobarrons&ru=yahoo&yptr=yahoo&.tsrc=rss"	"N"
"Big Oil Seeks To Plug Methane Leaks And Burnish Its Image"	"Eight major oil companies are going all-in to cut their methane emissions -- and to push for those along their supply chains to do the same. Improved transparency and regulation are key to their efforts."	"http://finance.yahoo.com/r/e19e2c72-4915-3ddd-99aa-9605e4b5b191/big-oil-seeks-to-plug-methane-leaks-and-burnish-its-image?utm_source=yahoo&utm_medium=partner&utm_campaign=yahootix&partner=yahootix&yptr=yahoo&.tsrc=rss"	"N"
"Electro Scientific, Ciena, Exxon Mobil, BP and PetroChina as Zacks Bull and Bear of the Day"	"For Immediate Release Chicago IL November 27 2017 Zacks Equity Research highlights Electro Scientific Industries 160 ESIO as the Bull of the Day and Ciena Corp 160 CIEN as the Bear of the Day In addition Zacks Equity Research provides analysis on 160 Exxon Mobil Corp"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/F4ARLF7IM58/electro-scientific-ciena-exxon-mobil-bp-and-petrochina-as-zacks-bull-and-bear-of-the-day-cm882361"	"N"
"ExxonMobil CEO Makes First Big Changes to Refining"	"Exxon Mobil Corp Chief Executive Darren Woods is reorganizing the company's refining operations, part of a push to boost profits amid volatile oil and natural gas prices, the company said."	"http://finance.yahoo.com/r/37ecbb8f-172a-3e9c-b273-60991b30be7d/exxonmobil_ceo_makes_first_big_changes_to_refining-27-nov-2017-152582-article?rss=true&yptr=yahoo&.tsrc=rss"	"N"
"Flurry Of Bullish News Boosts Oil Prices"	"In a week with a substantial disruption from the Keystone XL pipeline and another breakthrough for OPEC, oil bulls are marching on in full force"	"https://finance.yahoo.com/news/flurry-bullish-news-boosts-oil-200000208.html?.tsrc=rss"	"N"
"Oil Major: 70% Of Crude Can Be Left In The Ground"	"Oil major Statoil has surprised markets by saying that it isn<U+393C><U+3E32>t pursuing heavy oil production anymore, a type of crude that makes up 70% of the world<U+393C><U+3E32>s crude reserves"	"https://finance.yahoo.com/news/oil-major-70-crude-left-180000537.html?.tsrc=rss"	"N"
"Electro Scientific, Ciena, Exxon Mobil, BP and PetroChina as Zacks Bull and Bear of the Day"	"Electro Scientific, Ciena, Exxon Mobil, BP and PetroChina as Zacks Bull and Bear of the Day"	"https://finance.yahoo.com/news/electro-scientific-ciena-exxon-mobil-122012405.html?.tsrc=rss"	"N"
"Here's Why Investors Should Sweep Up BP Stock Right Away"	"Oil price has recovered from historical lows of February 2016 From 26 21 a barrel the lowest since 2003 crude jumped to 58 02 yesterday With the problem of supply glut easing big energy players are generating more cashflows for shareholders One such promising stock is BP Plc BP"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/6NF0tqbBjC0/heres-why-investors-should-sweep-up-bp-stock-right-away-cm882088"	"N"
"Exclusive: Exxon Mobil chief revamps refining, chemical operations - spokeswoman"	"Exxon Mobil Corp Chief Executive Darren Woods is reorganizing the company's refining and chemical operations, part of a push to boost profits amid volatile oil and natural gas prices, a spokeswoman said.  The changes at the world's largest publicly traded oil producer are the most sweeping to date by Woods, who became chief executive in January after former chief Rex Tillerson resigned to become U.S. secretary of state.  Woods has moved first to reshape the businesses he knows best, according to sources familiar with the matter."	"https://finance.yahoo.com/news/exclusive-exxon-mobil-chief-revamps-062408819.html?.tsrc=rss"	"N"
"Zacks Value Trader Highlights: General Electric, Macy&apos;s, Biogen, Chipotle and Exxon Mobil"	"Zacks Value Trader Highlights: General Electric, Macy&apos;s, Biogen, Chipotle and Exxon Mobil"	"https://finance.yahoo.com/news/zacks-value-trader-highlights-general-122812443.html?.tsrc=rss"	"N"
"Which Is the Best Oil Supermajor Post-Q3 Earnings?"	"BP is clearly a better investment proposition than Exxon Mobil and PetroChina on the back of strong earnings performance and estimate revisions."	"https://finance.yahoo.com/news/best-oil-supermajor-post-q3-193607074.html?.tsrc=rss"	"N"
"Exxon Mobil revamps operations"	"The world's largest publicly traded oil producer is reorganizing the refining and chemical operations in a bid to boost profits, Reuters has learned. Fred Katayama reports."	"https://www.yahoo.com/news/exxon-mobil-revamps-operations-153656711.html?.tsrc=rss"	"N"
